#class tools::histo::h1d
#title Edep
#dimension 1
#axis fixed 4000 0 4
#annotation axis_x.title 
#bin_number 4002
entries,Sw,Sw2,Sxw0,Sx2w0
5,5,5,13.1915,34.8031
0,0,0,0,0
3,3,3,7.92216,20.9202
2,2,2,5.28376,13.9591
1,1,1,2.64288,6.98482
4,4,4,10.5742,27.9535
4,4,4,10.5783,27.9751
2,2,2,5.29097,13.9972
5,5,5,13.2317,35.0158
0,0,0,0,0
3,3,3,7.94588,21.0456
1,1,1,2.64911,7.01779
1,1,1,2.65027,7.02391
5,5,5,13.258,35.1549
4,4,4,10.6103,28.1445
1,1,1,2.6534,7.04051
8,8,8,21.2359,56.3707
1,1,1,2.65518,7.04999
5,5,5,13.2824,35.2843
3,3,3,7.9726,21.1875
2,2,2,5.317,14.1352
2,2,2,5.31847,14.1431
4,4,4,10.6407,28.3061
5,5,5,13.3073,35.4168
2,2,2,5.32517,14.1787
2,2,2,5.32652,14.1859
1,1,1,2.66405,7.09714
2,2,2,5.33111,14.2104
0,0,0,0,0
6,6,6,16.0053,42.695
3,3,3,8.0057,21.3638
4,4,4,10.6775,28.5022
3,3,3,8.01117,21.3929
2,2,2,5.34278,14.2726
3,3,3,8.01745,21.4265
2,2,2,5.34778,14.2994
4,4,4,10.6983,28.6136
4,4,4,10.7017,28.6314
5,5,5,13.3823,35.8172
2,2,2,5.35519,14.339
2,2,2,5.35682,14.3478
6,6,6,16.0774,43.0805
3,3,3,8.04175,21.5566
3,3,3,8.04413,21.5693
1,1,1,2.68244,7.19551
2,2,2,5.36704,14.4026
0,0,0,0,0
1,1,1,2.68577,7.21338
4,4,4,10.7464,28.8712
2,2,2,5.37518,14.4463
2,2,2,5.37683,14.4552
4,4,4,10.7576,28.9317
4,4,4,10.7618,28.9539
3,3,3,8.07488,21.7346
2,2,2,5.38551,14.5018
3,3,3,8.08074,21.7661
1,1,1,2.69474,7.26164
3,3,3,8.08579,21.7933
2,2,2,5.39247,14.5394
1,1,1,2.697,7.27381
2,2,2,5.39689,14.5632
3,3,3,8.09883,21.8637
5,5,5,13.5017,36.4589
2,2,2,5.40254,14.5937
5,5,5,13.5118,36.5137
1,1,1,2.70385,7.31079
4,4,4,10.8178,29.2564
0,0,0,0,0
3,3,3,8.1201,21.9787
3,3,3,8.12331,21.9961
2,2,2,5.41691,14.6714
3,3,3,8.129,22.0269
3,3,3,8.13075,22.0364
2,2,2,5.42306,14.7048
1,1,1,2.71208,7.35537
3,3,3,8.14097,22.0918
4,4,4,10.8587,29.4778
1,1,1,2.71579,7.37553
5,5,5,13.5826,36.8975
2,2,2,5.43577,14.7738
2,2,2,5.43724,14.7818
2,2,2,5.43911,14.7919
3,3,3,8.16201,22.2061
0,0,0,0,0
2,2,2,5.44566,14.8276
1,1,1,2.72338,7.4168
0,0,0,0,0
0,0,0,0,0
1,1,1,2.72672,7.43502
2,2,2,5.45446,14.8756
3,3,3,8.18489,22.3308
0,0,0,0,0
5,5,5,13.6517,37.274
1,1,1,2.73197,7.46367
2,2,2,5.46474,14.9317
4,4,4,10.9342,29.889
0,0,0,0,0
1,1,1,2.73556,7.48332
3,3,3,8.20875,22.4612
3,3,3,8.21342,22.4868
2,2,2,5.47722,15
3,3,3,8.21864,22.5153
2,2,2,5.48064,15.0187
1,1,1,2.74132,7.51485
1,1,1,2.74215,7.51938
2,2,2,5.48697,15.0534
1,1,1,2.74456,7.5326
2,2,2,5.49111,15.0762
4,4,4,10.9864,30.1754
1,1,1,2.7475,7.54877
4,4,4,10.9931,30.2121
1,1,1,2.74965,7.56059
2,2,2,5.50123,15.1317
2,2,2,5.50331,15.1432
0,0,0,0,0
3,3,3,8.26125,22.7494
0,0,0,0,0
6,6,6,16.5338,45.5609
2,2,2,5.51343,15.199
1,1,1,2.75748,7.60367
3,3,3,8.27551,22.828
1,1,1,2.76,7.61759
3,3,3,8.28117,22.8592
1,1,1,2.76111,7.62374
3,3,3,8.28779,22.8958
1,1,1,2.76352,7.63706
0,0,0,0,0
2,2,2,5.53144,15.2984
0,0,0,0,0
1,1,1,2.76735,7.65823
2,2,2,5.5372,15.3303
1,1,1,2.76926,7.66881
3,3,3,8.31173,23.0283
2,2,2,5.54294,15.3621
0,0,0,0,0
2,2,2,5.54696,15.3844
0,0,0,0,0
2,2,2,5.55056,15.4044
1,1,1,2.77663,7.70967
0,0,0,0,0
0,0,0,0,0
5,5,5,13.8974,38.6278
4,4,4,11.1217,30.9233
1,1,1,2.7817,7.73788
1,1,1,2.78224,7.74083
1,1,1,2.78392,7.75023
0,0,0,0,0
2,2,2,5.57103,15.5182
0,0,0,0,0
1,1,1,2.78784,7.77203
1,1,1,2.78834,7.77485
0,0,0,0,0
0,0,0,0,0
3,3,3,8.37403,23.3748
5,5,5,13.962,38.9877
0,0,0,0,0
3,3,3,8.3836,23.4283
2,2,2,5.59034,15.6259
1,1,1,2.79663,7.82112
1,1,1,2.79752,7.82611
1,1,1,2.79869,7.83268
1,1,1,2.79942,7.83676
1,1,1,2.80023,7.84128
2,2,2,5.60315,15.6976
3,3,3,8.40712,23.5599
1,1,1,2.80318,7.85783
2,2,2,5.60937,15.7325
0,0,0,0,0
1,1,1,2.80686,7.87849
0,0,0,0,0
0,0,0,0,0
2,2,2,5.61891,15.7861
1,1,1,2.81089,7.90112
1,1,1,2.81135,7.90367
0,0,0,0,0
1,1,1,2.81318,7.914
4,4,4,11.2582,31.6867
1,1,1,2.81569,7.92811
2,2,2,5.63326,15.8668
0,0,0,0,0
2,2,2,5.63716,15.8888
3,3,3,8.45845,23.8485
6,6,6,16.9231,47.7319
1,1,1,2.82107,7.95845
4,4,4,11.2898,31.8651
1,1,1,2.82377,7.97368
3,3,3,8.47377,23.9349
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,5.6575,16.0036
0,0,0,0,0
1,1,1,2.83037,8.011
2,2,2,5.66368,16.0386
0,0,0,0,0
2,2,2,5.66669,16.0557
0,0,0,0,0
0,0,0,0,0
3,3,3,8.50929,24.136
2,2,2,5.67452,16.1001
3,3,3,8.51535,24.1704
3,3,3,8.51847,24.1881
2,2,2,5.6817,16.1409
4,4,4,11.3662,32.2974
1,1,1,2.84224,8.07831
2,2,2,5.68671,16.1693
2,2,2,5.68943,16.1848
1,1,1,2.84584,8.09878
1,1,1,2.84624,8.10109
0,0,0,0,0
3,3,3,8.54521,24.3402
0,0,0,0,0
2,2,2,5.70078,16.2495
2,2,2,5.70303,16.2623
0,0,0,0,0
3,3,3,8.56015,24.4254
3,3,3,8.56396,24.4472
1,1,1,2.85597,8.15655
2,2,2,5.71381,16.3238
3,3,3,8.57255,24.4962
3,3,3,8.57501,24.5103
1,1,1,2.85935,8.17586
1,1,1,2.86051,8.1825
1,1,1,2.86179,8.18983
2,2,2,5.72509,16.3883
3,3,3,8.59078,24.6005
3,3,3,8.59327,24.6148
1,1,1,2.86571,8.21231
3,3,3,8.59866,24.6456
0,0,0,0,0
1,1,1,2.86836,8.2275
0,0,0,0,0
1,1,1,2.87063,8.24054
2,2,2,5.74332,16.4928
1,1,1,2.87233,8.25026
2,2,2,5.74773,16.5182
3,3,3,8.62298,24.7853
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.87823,8.2842
0,0,0,0,0
2,2,2,5.76141,16.5969
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,8.65368,24.9621
4,4,4,11.5421,33.3052
0,0,0,0,0
1,1,1,2.88707,8.33515
1,1,1,2.88819,8.34163
0,0,0,0,0
0,0,0,0,0
1,1,1,2.89175,8.36219
0,0,0,0,0
3,3,3,8.6808,25.1187
1,1,1,2.89426,8.37675
2,2,2,5.79087,16.7671
0,0,0,0,0
1,1,1,2.89765,8.39636
0,0,0,0,0
3,3,3,8.69875,25.2228
1,1,1,2.90009,8.41051
0,0,0,0,0
1,1,1,2.90218,8.42267
0,0,0,0,0
3,3,3,8.71386,25.3105
1,1,1,2.90523,8.44036
1,1,1,2.9063,8.44657
1,1,1,2.9072,8.45182
1,1,1,2.90832,8.45834
1,1,1,2.90913,8.46301
2,2,2,5.82066,16.94
3,3,3,8.73403,25.4277
1,1,1,2.91293,8.48518
1,1,1,2.91362,8.48919
3,3,3,8.74329,25.4817
1,1,1,2.91558,8.5006
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.91989,8.52575
2,2,2,5.84072,17.057
0,0,0,0,0
2,2,2,5.84517,17.083
1,1,1,2.9234,8.54628
2,2,2,5.84952,17.1084
0,0,0,0,0
2,2,2,5.85276,17.1274
2,2,2,5.85508,17.141
1,1,1,2.92891,8.5785
0,0,0,0,0
0,0,0,0,0
1,1,1,2.93173,8.59504
0,0,0,0,0
0,0,0,0,0
1,1,1,2.93422,8.60966
0,0,0,0,0
2,2,2,5.87288,17.2453
1,1,1,2.9375,8.62891
0,0,0,0,0
0,0,0,0,0
1,1,1,2.94006,8.64398
1,1,1,2.94117,8.65048
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,5.89511,17.3762
3,3,3,8.84556,26.0813
0,0,0,0,0
0,0,0,0,0
1,1,1,2.9511,8.70902
1,1,1,2.95258,8.71771
2,2,2,5.90705,17.4466
2,2,2,5.90939,17.4605
1,1,1,2.95501,8.73208
3,3,3,8.86893,26.2193
0,0,0,0,0
2,2,2,5.91622,17.5008
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.96279,8.77813
0,0,0,0,0
1,1,1,2.96408,8.78579
1,1,1,2.96552,8.7943
1,1,1,2.96645,8.79985
2,2,2,5.93445,17.6089
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.97111,8.82751
1,1,1,2.97284,8.83781
1,1,1,2.97328,8.84037
1,1,1,2.97411,8.84536
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.97931,8.87628
0,0,0,0,0
0,0,0,0,0
1,1,1,2.98246,8.89505
1,1,1,2.98376,8.90281
0,0,0,0,0
0,0,0,0,0
1,1,1,2.98622,8.91748
0,0,0,0,0
3,3,3,8.96572,26.7947
1,1,1,2.98933,8.93609
2,2,2,5.98132,17.8881
0,0,0,0,0
1,1,1,2.99226,8.95362
0,0,0,0,0
1,1,1,2.99409,8.96456
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,2.99825,8.98953
0,0,0,0,0
2,2,2,6.00039,18.0024
1,1,1,3.00157,9.00944
1,1,1,3.00259,9.01552
1,1,1,3.00365,9.0219
2,2,2,6.00948,18.0569
0,0,0,0,0
0,0,0,0,0
3,3,3,9.02223,27.1336
0,0,0,0,0
1,1,1,3.00955,9.05741
1,1,1,3.0104,9.06249
0,0,0,0,0
1,1,1,3.01256,9.07551
2,2,2,6.02696,18.1621
1,1,1,3.0144,9.08663
0,0,0,0,0
1,1,1,3.01609,9.09678
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.02148,9.12931
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.05346,18.3222
1,1,1,3.0275,9.16574
0,0,0,0,0
1,1,1,3.02996,9.18064
1,1,1,3.0306,9.18453
1,1,1,3.03196,9.19278
0,0,0,0,0
2,2,2,6.06691,18.4037
0,0,0,0,0
1,1,1,3.03587,9.2165
0,0,0,0,0
0,0,0,0,0
1,1,1,3.03897,9.23536
0,0,0,0,0
0,0,0,0,0
1,1,1,3.04123,9.24908
0,0,0,0,0
0,0,0,0,0
1,1,1,3.045,9.27202
0,0,0,0,0
2,2,2,6.0933,18.5642
0,0,0,0,0
0,0,0,0,0
2,2,2,6.09907,18.5993
0,0,0,0,0
0,0,0,0,0
1,1,1,3.05235,9.31684
0,0,0,0,0
0,0,0,0,0
2,2,2,6.11063,18.6699
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.06074,9.36813
0,0,0,0,0
1,1,1,3.06236,9.37805
1,1,1,3.06372,9.38638
1,1,1,3.06483,9.39319
1,1,1,3.06524,9.39572
0,0,0,0,0
3,3,3,9.20237,28.2278
1,1,1,3.06812,9.41336
0,0,0,0,0
0,0,0,0,0
1,1,1,3.07158,9.4346
1,1,1,3.07291,9.44278
0,0,0,0,0
1,1,1,3.07468,9.45367
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.07968,9.48444
1,1,1,3.08009,9.48696
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.08579,9.52209
1,1,1,3.08663,9.52727
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.18307,19.1152
3,3,3,9.27661,28.6851
0,0,0,0,0
1,1,1,3.09495,9.57872
1,1,1,3.0958,9.58397
0,0,0,0,0
1,1,1,3.09738,9.59376
1,1,1,3.09888,9.60306
1,1,1,3.09991,9.60942
1,1,1,3.10047,9.61291
0,0,0,0,0
1,1,1,3.10281,9.62743
0,0,0,0,0
0,0,0,0,0
1,1,1,3.10536,9.64324
0,0,0,0,0
0,0,0,0,0
1,1,1,3.10856,9.66313
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.11271,9.68894
1,1,1,3.11376,9.69548
1,1,1,3.11482,9.70209
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.11967,9.73233
0,0,0,0,0
1,1,1,3.12113,9.74146
0,0,0,0,0
0,0,0,0,0
1,1,1,3.1248,9.76437
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.13144,9.80595
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.13585,9.83353
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.13992,9.85911
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.14371,9.88288
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.1579,9.97233
0,0,0,0,0
0,0,0,0,0
1,1,1,3.16094,9.99157
1,1,1,3.16121,9.99323
0,0,0,0,0
2,2,2,6.32728,20.0173
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.16867,10.0404
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.17272,10.0662
2,2,2,6.34728,20.144
3,3,3,9.5235,30.2324
1,1,1,3.17519,10.0818
0,0,0,0,0
1,1,1,3.17704,10.0936
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.18137,10.1211
0,0,0,0,0
0,0,0,0,0
1,1,1,3.18442,10.1405
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.19496,10.2078
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.20082,10.2453
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.21359,10.3272
0,0,0,0,0
1,1,1,3.21544,10.339
1,1,1,3.21667,10.347
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.22307,10.3882
0,0,0,0,0
1,1,1,3.22545,10.4035
1,1,1,3.22605,10.4074
1,1,1,3.22756,10.4172
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.23141,10.442
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.23586,10.4708
1,1,1,3.23654,10.4752
0,0,0,0,0
0,0,0,0,0
1,1,1,3.23914,10.492
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.24435,10.5258
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.2511,10.5697
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.25881,10.6198
1,1,1,3.25972,10.6258
0,0,0,0,0
1,1,1,3.26181,10.6394
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.26758,10.6771
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3,3,3,9.81853,32.1345
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.56019,21.518
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.57507,21.6158
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.29106,10.8311
0,0,0,0,0
1,1,1,3.29312,10.8446
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.30001,10.8901
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.3113,10.9647
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.32261,11.0397
0,0,0,0,0
1,1,1,3.3245,11.0523
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.33417,11.1167
0,0,0,0,0
1,1,1,3.33651,11.1323
0,0,0,0,0
0,0,0,0,0
1,1,1,3.33914,11.1498
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.34347,11.1788
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.35157,11.233
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.357,11.2694
1,1,1,3.35775,11.2745
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.37988,11.4236
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,6.77928,22.9793
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.39514,11.527
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.40073,11.565
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.41168,11.6395
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.41587,11.6681
0,0,0,0,0
1,1,1,3.41771,11.6807
1,1,1,3.4188,11.6882
0,0,0,0,0
1,1,1,3.42011,11.6972
1,1,1,3.42191,11.7095
1,1,1,3.42243,11.713
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.43024,11.7665
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.43409,11.793
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.43829,11.8218
0,0,0,0,0
1,1,1,3.44004,11.8339
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.44858,11.8927
0,0,0,0,0
0,0,0,0,0
1,1,1,3.45106,11.9098
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.45635,11.9463
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.46327,11.9942
1,1,1,3.46432,12.0015
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.48091,12.1167
1,1,1,3.48116,12.1185
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.49062,12.1845
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.51328,12.3431
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.52033,12.3927
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.5293,12.4559
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.53303,12.4823
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.54083,12.5374
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.56262,12.6923
1,1,1,3.56315,12.696
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.57302,12.7665
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.58524,12.854
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,2,2,7.18911,25.8416
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.63415,13.207
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.67309,13.4916
1,1,1,3.67479,13.5041
0,0,0,0,0
1,1,1,3.67674,13.5184
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.68451,13.5756
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.71765,13.8209
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
1,1,1,3.74167,14.0001
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
